nucleo,line_id,origen_nombre,destino_nombre,llegada_teorica_utc,consultado_en_utc,horizonte_min,regime,degradado,retraso_predicho_s,retraso_real_s,error_retraso_s,llegada_estimada_utc,llegada_real_utc,error_llegada_s,via,estado
27292C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:33:00Z,2026-09-13T16:23:04Z,129.9,B,,216.0,960.0,-744.0,2026-09-13T18:36:36Z,2026-09-13T18:49:00Z,-744.0,parada,ok
27292C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:33:00Z,2026-09-13T16:28:23Z,124.6,B,,212.0,960.0,-748.0,2026-09-13T18:36:32Z,2026-09-13T18:49:00Z,-748.0,parada,ok
27292C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:33:00Z,2026-09-13T16:43:06Z,109.9,B,,221.0,960.0,-739.0,2026-09-13T18:36:41Z,2026-09-13T18:49:00Z,-739.0,parada,ok
27292C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:33:00Z,2026-09-13T17:03:07Z,89.9,B,,226.8,960.0,-733.2,2026-09-13T18:36:46Z,2026-09-13T18:49:00Z,-734.0,parada,ok
27292C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:33:00Z,2026-09-13T17:23:08Z,69.9,B,,173.3,960.0,-786.7,2026-09-13T18:35:53Z,2026-09-13T18:49:00Z,-787.0,parada,ok
75356C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:36:00Z,2026-09-13T17:03:03Z,93.0,B,,351.4,2880.0,-2528.6,2026-09-13T18:41:51Z,2026-09-13T19:24:00Z,-2529.0,delay_tren,ok
75356C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:36:00Z,2026-09-13T17:03:07Z,92.9,B,,345.5,2880.0,-2534.5,2026-09-13T18:41:45Z,2026-09-13T19:24:00Z,-2535.0,delay_tren,ok
75356C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:36:00Z,2026-09-13T17:13:06Z,82.9,B,,336.4,2880.0,-2543.6,2026-09-13T18:41:36Z,2026-09-13T19:24:00Z,-2544.0,delay_tren,ok
75356C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:36:00Z,2026-09-13T17:23:04Z,72.9,B,,315.9,2880.0,-2564.1,2026-09-13T18:41:15Z,2026-09-13T19:24:00Z,-2565.0,delay_tren,ok
75356C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:36:00Z,2026-09-13T17:23:08Z,72.9,B,,330.5,2880.0,-2549.5,2026-09-13T18:41:30Z,2026-09-13T19:24:00Z,-2550.0,delay_tren,ok
75356C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:36:00Z,2026-09-13T17:43:10Z,52.8,B,,398.6,2880.0,-2481.4,2026-09-13T18:42:38Z,2026-09-13T19:24:00Z,-2482.0,delay_tren,ok
75356C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:36:00Z,2026-09-13T17:58:23Z,37.6,A,estado_propio,157.1,2880.0,-2722.9,2026-09-13T18:38:37Z,2026-09-13T19:24:00Z,-2723.0,delay_tren,ok
27634C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:36:00Z,2026-09-13T16:03:03Z,152.9,B,,71.5,180.0,-108.5,2026-09-13T18:37:11Z,2026-09-13T18:39:00Z,-109.0,parada,ok
27634C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:36:00Z,2026-09-13T16:04:43Z,151.3,B,,47.2,180.0,-132.8,2026-09-13T18:36:47Z,2026-09-13T18:39:00Z,-133.0,parada,ok
27634C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:36:00Z,2026-09-13T16:13:23Z,142.6,B,,56.6,180.0,-123.4,2026-09-13T18:36:56Z,2026-09-13T18:39:00Z,-124.0,parada,ok
27634C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:36:00Z,2026-09-13T16:23:04Z,132.9,B,,81.8,180.0,-98.2,2026-09-13T18:37:21Z,2026-09-13T18:39:00Z,-99.0,parada,ok
27634C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:36:00Z,2026-09-13T16:43:06Z,112.9,B,,132.0,180.0,-48.0,2026-09-13T18:38:12Z,2026-09-13T18:39:00Z,-48.0,parada,ok
27634C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:36:00Z,2026-09-13T17:03:07Z,92.9,B,,79.7,180.0,-100.3,2026-09-13T18:37:19Z,2026-09-13T18:39:00Z,-101.0,parada,ok
27634C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:36:00Z,2026-09-13T17:23:08Z,72.9,B,,86.3,180.0,-93.7,2026-09-13T18:37:26Z,2026-09-13T18:39:00Z,-94.0,parada,ok
75856C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T18:45:00Z,2026-09-13T15:58:23Z,166.6,B,,342.1,780.0,-437.9,2026-09-13T18:50:42Z,2026-09-13T18:58:00Z,-438.0,parada,ok
75856C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T18:45:00Z,2026-09-13T15:59:43Z,165.3,B,,332.0,780.0,-448.0,2026-09-13T18:50:32Z,2026-09-13T18:58:00Z,-448.0,parada,ok
75856C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T18:45:00Z,2026-09-13T16:03:03Z,161.9,B,,349.3,780.0,-430.7,2026-09-13T18:50:49Z,2026-09-13T18:58:00Z,-431.0,parada,ok
75856C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T18:45:00Z,2026-09-13T16:23:04Z,141.9,B,,342.1,780.0,-437.9,2026-09-13T18:50:42Z,2026-09-13T18:58:00Z,-438.0,parada,ok
75856C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T18:45:00Z,2026-09-13T16:43:06Z,121.9,B,,234.7,780.0,-545.3,2026-09-13T18:48:54Z,2026-09-13T18:58:00Z,-546.0,parada,ok
75856C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T18:45:00Z,2026-09-13T17:03:07Z,101.9,B,,303.7,780.0,-476.3,2026-09-13T18:50:03Z,2026-09-13T18:58:00Z,-477.0,parada,ok
27077C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:49:00Z,2026-09-13T16:38:04Z,130.9,B,,71.7,180.0,-108.3,2026-09-13T18:50:11Z,2026-09-13T18:52:00Z,-109.0,parada,ok
27077C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:49:00Z,2026-09-13T16:43:06Z,125.9,B,,70.3,180.0,-109.7,2026-09-13T18:50:10Z,2026-09-13T18:52:00Z,-110.0,parada,ok
27077C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:49:00Z,2026-09-13T16:58:23Z,110.6,B,,73.0,180.0,-107.0,2026-09-13T18:50:13Z,2026-09-13T18:52:00Z,-107.0,parada,ok
27077C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:49:00Z,2026-09-13T17:03:03Z,106.0,B,,94.8,180.0,-85.2,2026-09-13T18:50:34Z,2026-09-13T18:52:00Z,-86.0,parada,ok
27077C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:49:00Z,2026-09-13T17:03:07Z,105.9,B,,83.4,180.0,-96.6,2026-09-13T18:50:23Z,2026-09-13T18:52:00Z,-97.0,parada,ok
27077C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:49:00Z,2026-09-13T17:23:08Z,85.9,B,,93.7,180.0,-86.3,2026-09-13T18:50:33Z,2026-09-13T18:52:00Z,-87.0,parada,ok
27077C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:49:00Z,2026-09-13T17:43:10Z,65.8,B,,46.5,180.0,-133.5,2026-09-13T18:49:46Z,2026-09-13T18:52:00Z,-134.0,parada,ok
75256C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:51:00Z,2026-09-13T17:18:07Z,92.9,B,,313.8,240.0,73.8,2026-09-13T18:56:13Z,2026-09-13T18:55:00Z,73.0,parada,ok
75256C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:51:00Z,2026-09-13T17:23:04Z,87.9,B,,301.3,240.0,61.3,2026-09-13T18:56:01Z,2026-09-13T18:55:00Z,61.0,parada,ok
75256C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:51:00Z,2026-09-13T17:23:08Z,87.9,B,,303.1,240.0,63.1,2026-09-13T18:56:03Z,2026-09-13T18:55:00Z,63.0,parada,ok
75256C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:51:00Z,2026-09-13T17:43:06Z,67.9,B,,322.6,240.0,82.6,2026-09-13T18:56:22Z,2026-09-13T18:55:00Z,82.0,parada,ok
75256C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:51:00Z,2026-09-13T17:43:10Z,67.8,B,,297.5,240.0,57.5,2026-09-13T18:55:57Z,2026-09-13T18:55:00Z,57.0,parada,ok
75256C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:51:00Z,2026-09-13T17:58:23Z,52.6,B,,335.4,240.0,95.4,2026-09-13T18:56:35Z,2026-09-13T18:55:00Z,95.0,parada,ok
75256C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:51:00Z,2026-09-13T18:03:03Z,48.0,A,estado_propio,160.6,240.0,-79.4,2026-09-13T18:53:40Z,2026-09-13T18:55:00Z,-80.0,parada,ok
75256C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:51:00Z,2026-09-13T18:03:11Z,47.8,A,,147.0,240.0,-93.0,2026-09-13T18:53:27Z,2026-09-13T18:55:00Z,-93.0,parada,ok
27294C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:53:00Z,2026-09-13T16:33:03Z,139.9,B,,233.2,180.0,53.2,2026-09-13T18:56:53Z,2026-09-13T18:56:00Z,53.0,parada,ok
27294C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:53:00Z,2026-09-13T16:38:04Z,134.9,B,,216.0,180.0,36.0,2026-09-13T18:56:36Z,2026-09-13T18:56:00Z,36.0,parada,ok
27294C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:53:00Z,2026-09-13T16:43:06Z,129.9,B,,221.0,180.0,41.0,2026-09-13T18:56:41Z,2026-09-13T18:56:00Z,41.0,parada,ok
27294C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:53:00Z,2026-09-13T16:58:23Z,114.6,B,,212.0,180.0,32.0,2026-09-13T18:56:32Z,2026-09-13T18:56:00Z,32.0,parada,ok
27294C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:53:00Z,2026-09-13T17:03:07Z,109.9,B,,203.0,180.0,23.0,2026-09-13T18:56:23Z,2026-09-13T18:56:00Z,23.0,parada,ok
27294C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:53:00Z,2026-09-13T17:23:08Z,89.9,B,,192.8,180.0,12.8,2026-09-13T18:56:12Z,2026-09-13T18:56:00Z,12.0,parada,ok
27294C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:53:00Z,2026-09-13T17:43:10Z,69.8,B,,205.2,180.0,25.2,2026-09-13T18:56:25Z,2026-09-13T18:56:00Z,25.0,parada,ok
75160C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:55:00Z,2026-09-13T16:43:06Z,131.9,B,,-7.3,480.0,-487.3,2026-09-13T18:54:52Z,2026-09-13T19:03:00Z,-488.0,parada,ok
75160C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:55:00Z,2026-09-13T16:53:04Z,121.9,B,,-24.0,480.0,-504.0,2026-09-13T18:54:36Z,2026-09-13T19:03:00Z,-504.0,parada,ok
75160C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:55:00Z,2026-09-13T16:58:23Z,116.6,B,,1.1,480.0,-478.9,2026-09-13T18:55:01Z,2026-09-13T19:03:00Z,-479.0,parada,ok
75160C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:55:00Z,2026-09-13T17:03:03Z,112.0,B,,262.1,480.0,-217.9,2026-09-13T18:59:22Z,2026-09-13T19:03:00Z,-218.0,parada,ok
75160C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:55:00Z,2026-09-13T17:03:07Z,111.9,B,,255.7,480.0,-224.3,2026-09-13T18:59:15Z,2026-09-13T19:03:00Z,-225.0,parada,ok
75160C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:55:00Z,2026-09-13T17:23:08Z,91.9,B,,284.0,480.0,-196.0,2026-09-13T18:59:44Z,2026-09-13T19:03:00Z,-196.0,parada,ok
75160C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:55:00Z,2026-09-13T17:43:10Z,71.8,B,,264.3,480.0,-215.7,2026-09-13T18:59:24Z,2026-09-13T19:03:00Z,-216.0,parada,ok
75160C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:55:00Z,2026-09-13T18:03:11Z,51.8,B,,438.2,480.0,-41.8,2026-09-13T19:02:18Z,2026-09-13T19:03:00Z,-42.0,parada,ok
75358C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:07:00Z,2026-09-13T17:33:07Z,93.9,B,,285.5,240.0,45.5,2026-09-13T19:11:45Z,2026-09-13T19:11:00Z,45.0,parada,ok
75358C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:07:00Z,2026-09-13T17:38:08Z,88.9,B,,277.5,240.0,37.5,2026-09-13T19:11:37Z,2026-09-13T19:11:00Z,37.0,parada,ok
75358C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:07:00Z,2026-09-13T17:43:06Z,83.9,B,,292.8,240.0,52.8,2026-09-13T19:11:52Z,2026-09-13T19:11:00Z,52.0,parada,ok
75358C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:07:00Z,2026-09-13T17:43:10Z,83.8,B,,323.4,240.0,83.4,2026-09-13T19:12:23Z,2026-09-13T19:11:00Z,83.0,parada,ok
75358C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:07:00Z,2026-09-13T17:58:23Z,68.6,B,,305.7,240.0,65.7,2026-09-13T19:12:05Z,2026-09-13T19:11:00Z,65.0,parada,ok
75358C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:07:00Z,2026-09-13T18:03:03Z,64.0,B,,321.9,240.0,81.9,2026-09-13T19:12:21Z,2026-09-13T19:11:00Z,81.0,parada,ok
75358C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:07:00Z,2026-09-13T18:03:11Z,63.8,B,,488.1,240.0,248.1,2026-09-13T19:15:08Z,2026-09-13T19:11:00Z,248.0,parada,ok
75358C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:07:00Z,2026-09-13T18:23:04Z,43.9,A,estado_propio,143.5,240.0,-96.5,2026-09-13T19:09:23Z,2026-09-13T19:11:00Z,-97.0,parada,ok
75358C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:07:00Z,2026-09-13T18:23:12Z,43.8,A,,161.7,240.0,-78.3,2026-09-13T19:09:41Z,2026-09-13T19:11:00Z,-79.0,parada,ok
27079C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:09:00Z,2026-09-13T16:53:04Z,135.9,B,,76.0,0.0,76.0,2026-09-13T19:10:16Z,2026-09-13T19:09:00Z,76.0,parada,ok
27079C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:09:00Z,2026-09-13T16:58:06Z,130.9,B,,68.2,0.0,68.2,2026-09-13T19:10:08Z,2026-09-13T19:09:00Z,68.0,parada,ok
27079C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:09:00Z,2026-09-13T16:58:23Z,130.6,B,,69.3,0.0,69.3,2026-09-13T19:10:09Z,2026-09-13T19:09:00Z,69.0,parada,ok
27079C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:09:00Z,2026-09-13T17:03:03Z,126.0,B,,91.1,0.0,91.1,2026-09-13T19:10:31Z,2026-09-13T19:09:00Z,91.0,parada,ok
27079C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:09:00Z,2026-09-13T17:03:07Z,125.9,B,,78.5,0.0,78.5,2026-09-13T19:10:18Z,2026-09-13T19:09:00Z,78.0,parada,ok
27079C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:09:00Z,2026-09-13T17:23:08Z,105.9,B,,68.8,0.0,68.8,2026-09-13T19:10:08Z,2026-09-13T19:09:00Z,68.0,parada,ok
27079C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:09:00Z,2026-09-13T17:43:10Z,85.8,B,,95.3,0.0,95.3,2026-09-13T19:10:35Z,2026-09-13T19:09:00Z,95.0,parada,ok
27079C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T19:09:00Z,2026-09-13T18:03:11Z,65.8,B,,72.0,0.0,72.0,2026-09-13T19:10:12Z,2026-09-13T19:09:00Z,72.0,parada,ok
27296C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:13:00Z,2026-09-13T16:53:04Z,139.9,B,,177.0,180.0,-3.0,2026-09-13T19:15:57Z,2026-09-13T19:16:00Z,-3.0,parada,ok
27296C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:13:00Z,2026-09-13T16:58:06Z,134.9,B,,182.2,180.0,2.2,2026-09-13T19:16:02Z,2026-09-13T19:16:00Z,2.0,parada,ok
27296C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:13:00Z,2026-09-13T16:58:23Z,134.6,B,,173.0,180.0,-7.0,2026-09-13T19:15:53Z,2026-09-13T19:16:00Z,-7.0,parada,ok
27296C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:13:00Z,2026-09-13T17:03:03Z,129.9,B,,181.8,180.0,1.8,2026-09-13T19:16:01Z,2026-09-13T19:16:00Z,1.0,parada,ok
27296C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:13:00Z,2026-09-13T17:03:07Z,129.9,B,,176.0,180.0,-4.0,2026-09-13T19:15:56Z,2026-09-13T19:16:00Z,-4.0,parada,ok
27296C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:13:00Z,2026-09-13T17:23:08Z,109.9,B,,163.0,180.0,-17.0,2026-09-13T19:15:43Z,2026-09-13T19:16:00Z,-17.0,parada,ok
27296C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:13:00Z,2026-09-13T17:43:10Z,89.8,B,,201.7,180.0,21.7,2026-09-13T19:16:21Z,2026-09-13T19:16:00Z,21.0,parada,ok
27296C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:13:00Z,2026-09-13T18:03:11Z,69.8,B,,168.9,180.0,-11.1,2026-09-13T19:15:48Z,2026-09-13T19:16:00Z,-12.0,parada,ok
75858C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:15:00Z,2026-09-13T16:13:23Z,181.6,B,,300.6,420.0,-119.4,2026-09-13T19:20:00Z,2026-09-13T19:22:00Z,-120.0,parada,ok
75858C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:15:00Z,2026-09-13T16:18:03Z,176.9,B,,306.9,420.0,-113.1,2026-09-13T19:20:06Z,2026-09-13T19:22:00Z,-114.0,parada,ok
75858C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:15:00Z,2026-09-13T16:23:04Z,171.9,B,,300.6,420.0,-119.4,2026-09-13T19:20:00Z,2026-09-13T19:22:00Z,-120.0,parada,ok
75858C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:15:00Z,2026-09-13T16:43:06Z,151.9,B,,202.4,420.0,-217.6,2026-09-13T19:18:22Z,2026-09-13T19:22:00Z,-218.0,parada,ok
75858C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:15:00Z,2026-09-13T17:03:07Z,131.9,B,,261.8,420.0,-158.2,2026-09-13T19:19:21Z,2026-09-13T19:22:00Z,-159.0,parada,ok
75858C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T19:15:00Z,2026-09-13T17:23:08Z,111.9,B,,261.8,420.0,-158.2,2026-09-13T19:19:21Z,2026-09-13T19:22:00Z,-159.0,parada,ok
75258C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:21:00Z,2026-09-13T17:53:08Z,87.9,B,,226.2,240.0,-13.8,2026-09-13T19:24:46Z,2026-09-13T19:25:00Z,-14.0,parada,ok
75258C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:21:00Z,2026-09-13T17:58:10Z,82.8,B,,209.4,240.0,-30.6,2026-09-13T19:24:29Z,2026-09-13T19:25:00Z,-31.0,parada,ok
75258C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:21:00Z,2026-09-13T17:58:23Z,82.6,B,,245.8,240.0,5.8,2026-09-13T19:25:05Z,2026-09-13T19:25:00Z,5.0,parada,ok
75258C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:21:00Z,2026-09-13T18:03:03Z,78.0,B,,244.1,240.0,4.1,2026-09-13T19:25:04Z,2026-09-13T19:25:00Z,4.0,parada,ok
75258C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:21:00Z,2026-09-13T18:03:07Z,77.9,B,,223.2,240.0,-16.8,2026-09-13T19:24:43Z,2026-09-13T19:25:00Z,-17.0,parada,ok
75258C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:21:00Z,2026-09-13T18:03:11Z,77.8,B,,306.2,240.0,66.2,2026-09-13T19:26:06Z,2026-09-13T19:25:00Z,66.0,parada,ok
75258C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:21:00Z,2026-09-13T18:23:04Z,57.9,B,,251.6,240.0,11.6,2026-09-13T19:25:11Z,2026-09-13T19:25:00Z,11.0,parada,ok
75258C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:21:00Z,2026-09-13T18:23:12Z,57.8,B,,362.5,240.0,122.5,2026-09-13T19:27:02Z,2026-09-13T19:25:00Z,122.0,parada,ok
75258C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:21:00Z,2026-09-13T18:43:06Z,37.9,A,estado_propio,97.7,240.0,-142.3,2026-09-13T19:22:37Z,2026-09-13T19:25:00Z,-143.0,parada,ok
75258C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T19:21:00Z,2026-09-13T18:43:14Z,37.8,A,,82.5,240.0,-157.5,2026-09-13T19:22:22Z,2026-09-13T19:25:00Z,-158.0,parada,ok
75162C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:25:00Z,2026-09-13T17:13:06Z,131.9,B,,-66.1,120.0,-186.1,2026-09-13T19:23:53Z,2026-09-13T19:27:00Z,-187.0,parada,ok
75162C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:25:00Z,2026-09-13T17:18:07Z,126.9,B,,-86.3,120.0,-206.3,2026-09-13T19:23:33Z,2026-09-13T19:27:00Z,-207.0,parada,ok
75162C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:25:00Z,2026-09-13T17:23:04Z,121.9,B,,-92.6,120.0,-212.6,2026-09-13T19:23:27Z,2026-09-13T19:27:00Z,-213.0,parada,ok
75162C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:25:00Z,2026-09-13T17:23:08Z,121.9,B,,-92.7,120.0,-212.7,2026-09-13T19:23:27Z,2026-09-13T19:27:00Z,-213.0,parada,ok
75162C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:25:00Z,2026-09-13T17:43:10Z,101.8,B,,172.8,120.0,52.8,2026-09-13T19:27:52Z,2026-09-13T19:27:00Z,52.0,parada,ok
75162C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:25:00Z,2026-09-13T17:58:23Z,86.6,B,,237.1,120.0,117.1,2026-09-13T19:28:57Z,2026-09-13T19:27:00Z,117.0,parada,ok
75162C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:25:00Z,2026-09-13T18:03:03Z,82.0,B,,251.2,120.0,131.2,2026-09-13T19:29:11Z,2026-09-13T19:27:00Z,131.0,parada,ok
75162C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:25:00Z,2026-09-13T18:03:11Z,81.8,B,,338.4,120.0,218.4,2026-09-13T19:30:38Z,2026-09-13T19:27:00Z,218.0,parada,ok
75162C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T19:25:00Z,2026-09-13T18:23:12Z,61.8,B,,369.1,120.0,249.1,2026-09-13T19:31:09Z,2026-09-13T19:27:00Z,249.0,parada,ok
27298C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:33:00Z,2026-09-13T17:13:06Z,139.9,B,,182.2,0.0,182.2,2026-09-13T19:36:02Z,2026-09-13T19:33:00Z,182.0,parada,ok
27298C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:33:00Z,2026-09-13T17:18:07Z,134.9,B,,176.0,0.0,176.0,2026-09-13T19:35:56Z,2026-09-13T19:33:00Z,176.0,parada,ok
27298C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:33:00Z,2026-09-13T17:23:04Z,129.9,B,,177.0,0.0,177.0,2026-09-13T19:35:57Z,2026-09-13T19:33:00Z,177.0,parada,ok
27298C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:33:00Z,2026-09-13T17:23:08Z,129.9,B,,163.0,0.0,163.0,2026-09-13T19:35:43Z,2026-09-13T19:33:00Z,163.0,parada,ok
27298C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:33:00Z,2026-09-13T17:43:10Z,109.8,B,,177.9,0.0,177.9,2026-09-13T19:35:57Z,2026-09-13T19:33:00Z,177.0,parada,ok
27298C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:33:00Z,2026-09-13T17:58:23Z,94.6,B,,196.9,0.0,196.9,2026-09-13T19:36:16Z,2026-09-13T19:33:00Z,196.0,parada,ok
27298C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T19:33:00Z,2026-09-13T18:03:03Z,90.0,B,,205.6,0.0,205.6,2026-09-13T19:36:25Z,2026-09-13T19:33:00Z,205.0,parada,ok
